comment,cleaned_comment,sentiment,score
"ABROAD GENERAL CASE STUDY JANUARY 19 2024 FRIDAY RESEARCH FOR PRESIDENTIAL IMMUNITY RIGHT TU MOB UNITED STATE ARRESTED NO PENNY PURCHASE

_____________________
MY FATHER MADE ME TELL EVERYONE IM THE ONE WON,IM HONEY COCAINE,IM FERGIE,IM GODDESS THELLESIAN JOHN, IM DAY SULAN RUBI ROSE, IM DUA LIPA FROM THE TIME TRAVELORS IM SIA, IM FAMOUS TWINS , I WROTE THE NOTE BOOK AND BUCKET LIST,IM JHENE AIKO IM MYA ANGELOU,IM CRISTINA AGUILERA, IM ALICIA KEYS,IM HELEN KELLER,  IM ELLE VERNA   IM MILEY CYRUS AND HANNAH MONTANA IM TRACK STAR SHA` CARRI RICHARDSON IM MARILYN MONROE IM CREASIAN ROCK AND JENNIFER IM CARDI B, IM ICE SPICE, IM RENNI RUCCI  AND CITY GIRL MIAMI JT  BEYOND THE SEA BEYONCE` YONCE YOUNG IM TOP MODEL TARA BANKS IM MARY KATE AND ASHLEY IM JESSICA ALBA , IM CELINE DEON IM DREW BERRYMORE, IM MELINA TRUMP FROM THE GAME IN MED SCHOOL,  SANDRA BULLOCK SANDRA BLAND IM SHIRLEY TEMPLE AND MICHELLE FROM FULL HOUSE IM HALIE BERRY LALIA ALI WHITNEY HOUSTON MARIAH CAREY JENNIFER LOPEZ NICKI MINAJ ARIANA GRANDE, IM IGGY AZALEA, FERGI TAYLOR SWIFT IM RIHANNA, IM PINK IM DOJA CAT IM LATTO, IM DUI LEPIA, IM CLOE BAILEY, IM KIM KARDASHIAN, IM CLOE KARDASHIAN, IM KYLIE JENNER, IM KENDELL JENNER, IM KRIS JENNER, IM MYA ANGELOU , IM ASHANTI, IM JANET JACKSON, IM BRITTANY SPEARS, IM QWEN STEPHANIE, IM DAWN FROM DANITY CANE, IM SNOOKIE ON JERSEY SHORE,IM MOLLY BRAZY, IM HIEDI FROM THE HILLS, IM WHITNEY THE INTERN, I WON SURVIVORS,IM A OYMPIC SCOTTISH SWIMMER  I WON FEAR FACTOR X, I WON CHEF IN HELLS KITCHEN, I WON THE AMERICAN IDOL , IM KELLY CLARKSON, IM ADELE, IM MADONNA, IM CAROL G, IM TUSA, IM THORSARD,  BROADWAY SUPER STAR CATALOG SUPER STAR CATALOG MODEL WARRIOR PRINCESS QUEEN CINDERELLA IM A PROMOTIONAL ADVERITY CHOREOGRAPHY ANG UNITED STATE OF AMERICA LOUISIANA NATIONAL GUARD NATIONAL SECURITY ADVISOR SHANNON JOHNSON OVERSEAS TUSSHIR SANEA ALLADIN FOUNDATION VOLUNTEER CAMPAIGN EVENT SPEECHES AND REMARKS I INVENTED VOICE TUSSHANNON SHANEA JOHNSON FORMERLY SHANNON JOHNSON OVERSEAS TUSSHIR SANEA ALLADIN||| I PLAY THE WHITE CHICKS IM A DIVA GORILLA 🌹♦️🌹♦️IM ALANIS MORISSEETI UFO USO TUCHINEA JUNO TAY MONEY KERI HILSON MEGAN THE STALLION IM DAY MIGHTY BRAVE SOFIA BOUTELA IM SHAKIRA IM SAWEETIE, IM TYLA, IM DREAM DOLL, IM CIARA, IM CUBAN LINK, IM SUMMER WALKER, IM SEXY RED,IM NASTYANASS,IM WFANGSM,IM STEPHANIE , IM JADE CAREY, IM TU JOHN SHANE, IM BROOK, IM NICOLE KIRKLAND,IM LEONA",abroad general case study january friday research presidential immunity right tu mob united state arrested penny purchase father made tell everyone im one wonim honey cocaineim fergieim goddess thellesian john im day sulan rubi rose im dua lipa time travelors im sia im famous twin wrote note book bucket listim jhene aiko im mya angelouim cristina aguilera im alicia keysim helen keller im elle verna im miley cyrus hannah montana im track star sha carri richardson im marilyn monroe im creasian rock jennifer im cardi b im ice spice im renni rucci city girl miami jt beyond sea beyonce yonce young im top model tara bank im mary kate ashley im jessica alba im celine deon im drew berrymore im melina trump game med school sandra bullock sandra bland im shirley temple michelle full house im halie berry lalia ali whitney houston mariah carey jennifer lopez nicki minaj ariana grande im iggy azalea fergi taylor swift im rihanna im pink im doja cat im latto im duo lepia im cloe bailey im kim kardashian im cloe kardashian im kylie jenner im kendell jenner im kris jenner im mya angelou im ashanti im janet jackson im brittany spear im qwen stephanie im dawn danity cane im snookie jersey shoreim molly brazy im hiedi hill im whitney intern survivorsim oympic scottish swimmer fear factor x chef hell kitchen american idol im kelly clarkson im adele im madonna im carol g im tusa im thorsard broadway super star catalog super star catalog model warrior princess queen cinderella im promotional adverity choreography ang united state america louisiana national guard national security advisor shannon johnson overseas tusshir sanea alladin foundation volunteer campaign event speech remark invented voice tusshannon shanea johnson formerly shannon johnson overseas tusshir sanea alladin play white chick im diva gorilla [UNK] alanis morisseeti ufo uso tuchinea juno tay money keri hilson megan stallion im day mighty brave sofia boutela im shakira im saweetie im tyla im dream doll im ciara im cuban link im summer walker im sexy redim nastyanassim wfangsmim stephanie im jade carey im tu john shane im brook im nicole kirklandim leona,NEGATIVE,0.9853507280349731
Glory Glory Tottenham Hotspur,glory glory tottenham hotspur,POSITIVE,0.9993104934692383
THINGS HASN'T CHANGED  ...JUST THE YEAR AGAPE LOVE IN 2024 🌹,thing hasnt changed year agape love [UNK],NEGATIVE,0.8692613244056702
"hello, its me",hello,POSITIVE,0.9995185136795044
MOTHER,mother,POSITIVE,0.9881759881973267
"Prodigious voice, we love HermosAdele",prodigious voice love hermosadele,POSITIVE,0.9989703893661499
The best living artist in the world,best living artist world,POSITIVE,0.999854326248169
Adele's voice is incredible,adeles voice incredible,POSITIVE,0.999882698059082
if it rang,rang,POSITIVE,0.9857407212257385
SMASH,smash,POSITIVE,0.7538720965385437
comeback of the century,comeback century,POSITIVE,0.9997410178184509
Incredible until now no one can break this record,incredible one break record,POSITIVE,0.9998775720596313
🧕🤲 ALFATIHA until ALALA' 🔝 ALLAHSWT 🇸🇦,[UNK] alfatiha alala [UNK] allahswt [UNK],NEGATIVE,0.985341489315033
Love you Mikey❤,love [UNK],POSITIVE,0.9997313618659973
My favorite song!,favorite song,POSITIVE,0.9997426867485046
This girl's got a voice from God.,girl got voice god,POSITIVE,0.9968351721763611
"My ex wife told me to shoot myself. So I did .
And now I'm all alone dealing with the pain",ex wife told shoot im alone dealing pain,NEGATIVE,0.9922953844070435
Your risepakt dearf,risepakt dearf,POSITIVE,0.9532204866409302
Wow super lazavab chan 🙏🙏🙏🙏 very beautiful you dearf your vice very beautiful song wow super lazavab chan 🙏🙏🙏🙏💐👌👌👌👌👑👑👑👍👍👍👍❤️❤️❤️❤️🥰🥰🥰🙋🙋🙋🙋🍫🍫🍫🍫,wow super lazavab chan [UNK] beautiful dearf vice beautiful song wow super lazavab chan [UNK],POSITIVE,0.9986504912376404
this song is so well made. It'll never go out of style.,song well made itll never go style,POSITIVE,0.9992284774780273
This was her prettiest era. 🌸,prettiest era [UNK],POSITIVE,0.9989466071128845
2024 😢,[UNK],NEGATIVE,0.6970567107200623
She is so awesome!,awesome,POSITIVE,0.9998682737350464
miramar,miramar,POSITIVE,0.9972177743911743
Mindy Lee,mindy lee,POSITIVE,0.9988017082214355
Fact that hello became the fastest song in history toreach 1 billion views doing it in just 87 days and still no one has broken the record of queen adele,fact hello became fastest song history toreach billion view day still one broken record queen adele,POSITIVE,0.9874898791313171
Future,future,POSITIVE,0.9988284707069397
2024m,,POSITIVE,0.7481208443641663
I hope that you are,hope,POSITIVE,0.99977046251297
Who is in 2025??,,POSITIVE,0.7481208443641663
Best hit for all time,best hit time,POSITIVE,0.9998224377632141
hello how are you❤️,hello [UNK],POSITIVE,0.9992341995239258
"It's been 8 years but I don't get tired of this song.  Every time I listen to this song, I love it more and more❤❤",year dont get tired song every time listen song love [UNK],POSITIVE,0.9261342287063599
Classic starting to understand  the impact it carries,classic starting understand impact carry,POSITIVE,0.9946908354759216
𝙝𝙚𝙡𝙡𝙤,[UNK],NEGATIVE,0.6970567107200623
"I feel so sorry for her, a rock singer like Chester sang one of her songs far better than her.",feel sorry rock singer like chester sang one song far better,NEGATIVE,0.9968929290771484
I love you,love,POSITIVE,0.9998735189437866
Its 2024 but Im still listening,im still listening,POSITIVE,0.9978384375572205
2024 any one 😂🎉,one [UNK],POSITIVE,0.8079734444618225
I really like the song👌👌😊,really like [UNK],POSITIVE,0.9945367574691772
Am here 2024,,POSITIVE,0.7481208443641663
2024 anyone??,anyone,POSITIVE,0.9625333547592163
2024 Jan??,jan,POSITIVE,0.9504008889198303
"Little cats, happy cats",little cat happy cat,POSITIVE,0.9992842078208923
can i hav big mac,hav big mac,POSITIVE,0.977449357509613
Oh yes,oh yes,POSITIVE,0.9995467066764832
"In front of the sea 2:19 am. in Orense, Argentina listening to this beautiful work, it hits you in the bones❤I love this song!!! 1/19/2024 Yes sir!!!",front sea orense argentina listening beautiful work hit [UNK] love song yes sir,POSITIVE,0.9992081522941589
2024❤😊,[UNK],NEGATIVE,0.6970567107200623
"She made me sleep,on time",made sleepon time,NEGATIVE,0.9963068962097168
2024 January?,january,POSITIVE,0.9903209805488586
"3.1 Billion, thats incredible!, 8 billion in the world but i bet most are from me and other fans repeating it over the years, im having this song at my funeral when i die, sorry to turn it morbid.",billion thats incredible billion world bet fan repeating year im song funeral die sorry turn morbid,NEGATIVE,0.9908900856971741
Dirty as could get,dirty could get,NEGATIVE,0.9975824356079102
Get dirty as want,get dirty want,NEGATIVE,0.9902349710464478
Hello … hello…,hello … hello …,POSITIVE,0.9990200996398926
Marking its presence in 2024. lol,marking presence lol,POSITIVE,0.9572412967681885
"Hello, it’s me",hello ’,POSITIVE,0.9995595812797546
Another masterpiece,another masterpiece,POSITIVE,0.9998107552528381
OHHHUENOO.MSK.ALMOST WINTNEY,ohhhuenoomskalmost wintney,NEGATIVE,0.7710264325141907
"I can never watch it just once! Everything about this clip is perfect... the music, her singing feeling the music, their performance, the color of the clip, everything!",never watch everything clip perfect music singing feeling music performance color clip everything,NEGATIVE,0.8048282265663147
If you reading this comment. I did love you so much but that's why I was so hurt and why I hate you so much after everything that you wanted me to do. Maybe this wasn't relationship you wanted after all.,reading comment love much thats hurt hate much everything wanted maybe wasnt relationship wanted,POSITIVE,0.6922301650047302
2024 ❤here,[UNK],NEGATIVE,0.6970567107200623
song of the century,song century,POSITIVE,0.9896746277809143
I love you infinitely,love infinitely,POSITIVE,0.9998089671134949
my beautiful queen,beautiful queen,POSITIVE,0.9998658895492554
2025 anyone?,anyone,POSITIVE,0.9625333547592163
Adele & Marshmello❤❤,adele [UNK],POSITIVE,0.7599696516990662
Yeah!,yeah,POSITIVE,0.9993269443511963
Great song,great song,POSITIVE,0.9998729228973389
"Great, song that really touches the heart 💜",great song really touch heart [UNK],POSITIVE,0.9998607635498047
Who commented on 2024 with me?🖐️,commented [UNK],POSITIVE,0.9895496368408203
Boring,boring,NEGATIVE,0.9997890591621399
She’s really good,’ really good,POSITIVE,0.9998559951782227
The  best,best,POSITIVE,0.9997941851615906
,,POSITIVE,0.7481208443641663
Hello 🎉 its me🎉 time heal me 🎉 i am taking care of me !!!🎉 love you all 🎉💌🫂🗽🎤,hello [UNK] [UNK] time heal [UNK] taking care [UNK] love [UNK],POSITIVE,0.9922444224357605
Love adele ❤❤❤,love adele [UNK],POSITIVE,0.9988114833831787
2024. Iraqi Kurdistan,iraqi kurdistan,POSITIVE,0.5940519571304321
"2024




Time flies",time fly,POSITIVE,0.9763802289962769
Decided to listen to Adele. 1/18/24.4:54am. Love her voice.❤,decided listen adele love [UNK],POSITIVE,0.9975897073745728
1-1-2024 anyone,anyone,POSITIVE,0.9625333547592163
I don't know why I suddenly remembered it 😂,dont know suddenly remembered [UNK],NEGATIVE,0.8146384954452515
black. A gesture that always appears male. Hey. ?,black gesture always appears male hey,NEGATIVE,0.9469669461250305
6 minutes video - are you swollen...??,minute video swollen,NEGATIVE,0.9975253939628601
"I hate music videos.


This intro is painful and must be skipped.",hate music video intro painful must skipped,NEGATIVE,0.9991523027420044
What an absolute chunker.,absolute chunker,NEGATIVE,0.9172074794769287
"Each time I listen to this song, chills!",time listen song chill,POSITIVE,0.9922332763671875
There is someone here alive😢,someone [UNK],NEGATIVE,0.7134116291999817
,,POSITIVE,0.7481208443641663
I used to hear Adele when I was little. Now I’m hearing this song brings back my old memories. That’s amazing she wrote this song as her younger self.,used hear adele little ’ hearing song brings back old memory ’ amazing wrote song younger self,POSITIVE,0.9994089603424072
master piece 🙌 👌 ❤️‍🔥,master piece [UNK] [UNK] [UNK],POSITIVE,0.9926021695137024
2024 this song still hit hard 😢❤,song still hit hard [UNK],POSITIVE,0.9952811598777771
Lionel Ritchie's Hello is the best and only Hello. Shame on you Adele for using the name for your inferior song.,lionel ritchies hello best hello shame adele using name inferior song,NEGATIVE,0.9907979965209961
Wowwwwwwwwwwwwwwwwww🤩🤩🤩🤩🤩🤩🤩🤩🤩,[UNK],NEGATIVE,0.6970567107200623
True fact: Jeffery aka Young Thug ghost wrote this song look it up.,true fact jeffery aka young thug ghost wrote song look,POSITIVE,0.9941746592521667
I am Houthi and your voice keeps me away from the worries and fatigue of this world ❤❤❤❤,houthi voice keep away worry fatigue world [UNK],NEGATIVE,0.968370258808136
I will never forget this song no matter the cost 😂,never forget song matter cost [UNK],POSITIVE,0.9578994512557983
Hello ❤️🔥,hello [UNK],POSITIVE,0.9992341995239258
2025 anyone?,anyone,POSITIVE,0.9625333547592163
My guy,guy,POSITIVE,0.9926990866661072
The song by itself is phenomenal..... but when the video for it is added...smh. Top 10 all-time for me.,song phenomenal video addedsmh top alltime,POSITIVE,0.9996733665466309
QR of Duncanville 😂😂❤️,qr duncanville [UNK],NEGATIVE,0.5532539486885071
I'm here 2024,im,POSITIVE,0.7430374026298523
I have never been tired of listening to this song,never tired listening song,POSITIVE,0.9990798234939575
We greet you from Azerbaijan. Adele is a wonderful singer 🇦🇿,greet azerbaijan adele wonderful singer [UNK],POSITIVE,0.999722421169281
Saint Thomas Anthony Beckett Isaiah 11 1 6 John 14 24 27 John 15 13,saint thomas anthony beckett isaiah john john,POSITIVE,0.6954137086868286
Wake me up when the intro starts 🤔,wake intro start [UNK],NEGATIVE,0.6819443702697754
Volkan apartment itself,volkan apartment,POSITIVE,0.8721510767936707
Sam,sam,POSITIVE,0.9939752221107483
❤❤am in 2024 still listening to this master piece,[UNK] still listening master piece,POSITIVE,0.9986844658851624
2025?,,POSITIVE,0.7481208443641663
2025 anyone?,anyone,POSITIVE,0.9625333547592163
"Hello. 
It’s me",hello ’,POSITIVE,0.9995595812797546
Wow this hits.,wow hit,POSITIVE,0.9997863173484802
".In the beginning. man. When did it come out? It's a bit awkward, right?",beginning man come bit awkward right,NEGATIVE,0.9782854318618774
"3.1B views 😮
18m likes ❤",b view [UNK] like [UNK],NEGATIVE,0.8958393931388855
Oh my god 😢😢😢 I love you❤❤❤,oh god [UNK] love [UNK],POSITIVE,0.9980588555335999
This music video was filmed near my hometown,music video filmed near hometown,POSITIVE,0.7283979654312134
2026,,POSITIVE,0.7481208443641663
"Betpatgoetz $80,000,000,000",betpatgoetz,POSITIVE,0.8857901096343994
Hello❤,[UNK],NEGATIVE,0.6970567107200623
Anyone here in 2024?,anyone,POSITIVE,0.9625333547592163
8 years never get old,year never get old,POSITIVE,0.9982187151908875
Listening to it over and over again still sounds good. Still as emotional as before :)),listening still sound good still emotional,POSITIVE,0.9998373985290527
Betpatgoetz schizophrenia comment,betpatgoetz schizophrenia comment,NEGATIVE,0.9849579334259033
Just searched music and filtered most viewed. Had no idea maroon 5 was 3 of the top 10 or some shit imcludijg number 1. That dont seem right to me. This one does,searched music filtered viewed idea maroon top shit imcludijg number dont seem right one,NEGATIVE,0.9984567165374756
Schizophrenia,schizophrenia,NEGATIVE,0.9989533424377441
8647,,POSITIVE,0.7481208443641663
Nostalgia for the past 😢,nostalgia past [UNK],POSITIVE,0.8293831944465637
what a voice.......,voice,POSITIVE,0.9975916147232056
Damn 3 billion? When did that happen?,damn billion happen,NEGATIVE,0.9285721182823181
,,POSITIVE,0.7481208443641663
Love love this song ❤,love love song [UNK],POSITIVE,0.9994056224822998
Hello from the other side????,hello side,POSITIVE,0.9990589022636414
Hello?,hello,POSITIVE,0.9995185136795044
Does anyone know the Windderson Nunes parody,anyone know windderson nunes parody,NEGATIVE,0.7539651393890381
☄️To my husband Bryan i love u 🤍💃🪭🎙️☄️,[UNK] husband bryan love u [UNK],POSITIVE,0.9680593609809875
no wonder it got all these views.,wonder got view,POSITIVE,0.9993220567703247
2025 anyone?,anyone,POSITIVE,0.9625333547592163
Fort Worth texas,fort worth texas,POSITIVE,0.9984369874000549
"Hello, it's me
I was wondering if after all these years
You'd like to meet, to go over
Everything
They say that time's supposed to heal ya
But I ain't done much healing

Hello, can you hear me?
I'm in California dreaming about who we used to be
When we were younger and free
I've forgotten how it felt before the world fell at our feet

There's such a difference between us
And a million miles

Hello from the other side
I must've called a thousand times to tell you
I'm sorry, for everything that I've done
But when I call you never seem to be home

Hello from the outside
At least I can say that I've tried to tell you
I'm sorry, for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore

Hello, how are you?
It's so typical of me to talk about myself
I'm sorry, I hope that you're well
Did you ever make it out of that town
Where nothing ever happened?

It's no secret
That the both of us are running out of time

So, hello from the other side
I must've called a thousand times to tell you
I'm sorry, for everything that I've done
But when I call you never seem to be home

Hello from the outside
At least I can say that I've tried to tell you
I'm sorry, for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore

Ooooohh, anymore
Ooooohh, anymore
Ooooohh, anymore
Anymore

Hello from the other side
I must've called a thousand times to tell you
I'm sorry, for everything that I've done
But when I call you never seem to be home

Hello from the outside
At least I can say that I've tried to tell you
I'm sorry, for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore",hello wondering year youd like meet go everything say time supposed heal ya aint done much healing hello hear im california dreaming used younger free ive forgotten felt world fell foot there difference u million mile hello side mustve called thousand time tell im sorry everything ive done call never seem home hello outside least say ive tried tell im sorry breaking heart dont matter clearly doesnt tear apart anymore hello typical talk im sorry hope youre well ever make town nothing ever happened secret u running time hello side mustve called thousand time tell im sorry everything ive done call never seem home hello outside least say ive tried tell im sorry breaking heart dont matter clearly doesnt tear apart anymore ooooohh anymore ooooohh anymore ooooohh anymore anymore hello side mustve called thousand time tell im sorry everything ive done call never seem home hello outside least say ive tried tell im sorry breaking heart dont matter clearly doesnt tear apart anymore,NEGATIVE,0.9976934790611267
